ref_id,resolver_state,resolver_doi,resolver_reason,splink_top_candidate,splink_top_doi,splink_match_weight,splink_match_probability,agrees_with_resolver
Abercrombie_2016_improving-consistency::b1,unresolved,,"best=crossref:0.64:10.1016/0264-8377(88)90030-0; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1126/science.1111772,10.1126/science.1111772,31.23902893808894,0.999999999605438,False
Abercrombie_2016_improving-consistency::b2,resolved,10.1175/1520-0442(2002)015<3123:tlscot>2.0.co;2,via=crossref; ratio=1.00; year=2002,cr::10.1175/1520-0442(2002)015<3123:tlscot>2.0.co;2,10.1175/1520-0442(2002)015<3123:tlscot>2.0.co;2,15.711748895162344,0.9999813669389929,True
Abercrombie_2016_improving-consistency::b3,resolved,10.1029/2002jd003296,via=crossref; ratio=1.00; year=2003,cr::10.1029/2002jd003296,10.1029/2002jd003296,18.750302135931737,0.999997732247552,True
Abercrombie_2016_improving-consistency::b4,resolved,10.1029/2007gb002959,via=crossref; ratio=1.00; year=2008,cr::10.1029/2007gb002959,10.1029/2007gb002959,25.0466025244291,0.9999999711449827,True
Abercrombie_2016_improving-consistency::b5,resolved,10.1016/j.rse.2009.08.016,via=crossref; ratio=1.00; year=2010,cr::10.1016/j.rse.2009.08.016,10.1016/j.rse.2009.08.016,24.024263914942576,0.9999999413894344,True
Abercrombie_2016_improving-consistency::b6,resolved,10.1080/014311600210209,via=crossref; ratio=1.00; year=2000,cr::10.1080/014311600210209,10.1080/014311600210209,15.243564802516083,0.999974223819813,True
Abercrombie_2016_improving-consistency::b7,unresolved,,"best=crossref:0.58:10.2307/jj.30297358.32; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1007/978-0-387-75959-3_14,10.1007/978-0-387-75959-3_14,-9.052264642117017,0.0018800938600636121,False
Abercrombie_2016_improving-consistency::b8,resolved,10.3390/rs6053965,via=crossref; ratio=1.00; year=2014,cr::10.3390/rs6053965,10.3390/rs6053965,24.63156502515026,0.999999961526644,True
Abercrombie_2016_improving-consistency::b9,resolved,10.1016/j.isprsjprs.2014.09.002,via=crossref; ratio=1.00; year=2015,cr::10.1016/j.isprsjprs.2014.09.002,10.1016/j.isprsjprs.2014.09.002,22.854338913500264,0.9999998681262371,True
Abercrombie_2016_improving-consistency::b10,resolved,10.1080/014311600210218,via=crossref; ratio=1.00; year=2000,cr::10.1080/014311600210218,10.1080/014311600210218,15.243564802516083,0.999974223819813,True
Abercrombie_2016_improving-consistency::b11,resolved,10.1016/j.rse.2004.09.005,via=crossref; ratio=1.00; year=2005,cr::10.1016/j.rse.2004.09.005,10.1016/j.rse.2004.09.005,25.091378110801116,0.9999999720267746,True
Abercrombie_2016_improving-consistency::b12,resolved,10.1016/j.jag.2005.12.002,via=crossref; ratio=1.00; year=2006,cr::10.1016/j.jag.2005.12.002,10.1016/j.jag.2005.12.002,19.19776111290296,0.9999983369805324,True
Abercrombie_2016_improving-consistency::b13,resolved,10.1016/j.rse.2007.11.013,via=crossref; ratio=1.00; year=2008,cr::10.1016/j.rse.2007.11.013,10.1016/j.rse.2007.11.013,25.35441251663491,0.9999999766889788,True
Abercrombie_2016_improving-consistency::b14,resolved,10.1080/0143116031000101675,via=crossref; ratio=0.90; year=2004,cr::10.1142/9789812777249_0001,10.1142/9789812777249_0001,7.774803623945645,0.9954545974057949,False
Abercrombie_2016_improving-consistency::b15,unresolved,,"best=crossref:0.56:10.33915/etd.10458; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1080/0143116031000139863,10.1080/0143116031000139863,16.31289682362444,0.9999877164639369,False
Abercrombie_2016_improving-consistency::b16,unresolved,,"best=crossref:1.00:10.1109/tsmc.1978.4309889; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1109/tsmc.1978.4309889,10.1109/tsmc.1978.4309889,15.259726038941704,0.9999745109489702,False
Abercrombie_2016_improving-consistency::b17,resolved,10.1080/01431168908903939,via=crossref; ratio=1.00; year=1989,cr::10.1080/01431168908903939,10.1080/01431168908903939,16.875833018015598,0.9999916849579742,True
Abercrombie_2016_improving-consistency::b18,resolved,10.1016/j.patrec.2010.02.008,via=crossref; ratio=1.00; year=2011,cr::10.1016/j.patrec.2010.02.008,10.1016/j.patrec.2010.02.008,27.838015902617684,0.999999995832053,True
Abercrombie_2016_improving-consistency::b19,resolved,10.1109/igarss.2011.6049674,via=crossref; ratio=1.00; year=2011,cr::10.1109/igarss.2011.6049674,10.1109/igarss.2011.6049674,12.682654431620794,0.9998479191474262,True
Abercrombie_2016_improving-consistency::b20,resolved,10.1109/36.158859,via=crossref; ratio=1.00; year=1992,cr::10.1109/36.158859,10.1109/36.158859,24.960133577522864,0.999999969362658,True
Abercrombie_2016_improving-consistency::b21,resolved,10.1109/36.481897,via=crossref; ratio=1.00; year=1996,cr::10.1109/36.481897,10.1109/36.481897,24.161767438692515,0.9999999467176673,True
Abercrombie_2016_improving-consistency::b22,resolved,10.1109/36.843009,via=crossref; ratio=1.00; year=2000,cr::10.1109/36.843009,10.1109/36.843009,23.854338913500264,0.9999999340631142,True
Abercrombie_2016_improving-consistency::b23,resolved,10.1109/tgrs.2003.817269,via=crossref; ratio=0.99; year=2003,cr::10.1109/tgrs.2003.817269,10.1109/tgrs.2003.817269,23.075590290578035,0.9999998868759081,True
Abercrombie_2016_improving-consistency::b24,resolved,10.1016/j.rse.2014.03.012,via=crossref; ratio=0.99; year=2014,cr::10.1016/j.rse.2014.03.012,10.1016/j.rse.2014.03.012,27.406127856125842,0.9999999943774485,True
Abercrombie_2016_improving-consistency::b25,resolved,10.1016/s0034-4257(02)00078-0,via=crossref; ratio=1.00; year=2002,cr::10.1016/s0034-4257(02)00078-0,10.1016/s0034-4257(02)00078-0,23.439301414221422,0.9999999120841542,True
Abercrombie_2016_improving-consistency::b26,unresolved,,"best=crossref:0.68:10.1016/j.rse.2015.12.033; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1016/s0034-4257(02)00091-3,10.1016/s0034-4257(02)00091-3,25.313770532137564,0.9999999760229497,False
Abercrombie_2016_improving-consistency::b27,unresolved,,"best=crossref:0.47:10.1023/a:1010924021315; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1126/science.261.5125.1104.b,10.1126/science.261.5125.1104.b,-9.052264642117017,0.0018800938600636121,False
Abercrombie_2016_improving-consistency::b28,ambiguous,,2 distinct works accepted at crossref,cr::10.1109/5.18626,10.1109/5.18626,21.487267730097944,0.9999996598364771,False
Abercrombie_2016_improving-consistency::b29,unresolved,,no_title_or_author (nothing to search on),cr::10.1090/s0002-9939-05-07808-1,10.1090/s0002-9939-05-07808-1,-9.052264642117017,0.0018800938600636121,False
Abercrombie_2016_improving-consistency::b30,unresolved,,"best=crossref:0.52:10.18174/649013; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1017/cbo9780511793349.014,10.1017/cbo9780511793349.014,-9.052264642117017,0.0018800938600636121,False
Abercrombie_2016_improving-consistency::b31,unresolved,,"best=none:0.00:-; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1017/cbo9780511610806.009,10.1017/cbo9780511610806.009,-9.052264642117017,0.0018800938600636121,False
Abercrombie_2016_improving-consistency::b32,unresolved,,"best=crossref:0.57:10.1007/s00267-010-9536-9; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1017/cbo9780511793349.014,10.1017/cbo9780511793349.014,-9.052264642117017,0.0018800938600636121,False
Abercrombie_2016_improving-consistency::b33,unresolved,,"best=crossref:0.35:10.1080/014311697217099; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1007/978-3-0348-8681-9_2,10.1007/978-3-0348-8681-9_2,-10.981176683640463,0.0004944491571191531,False
Abercrombie_2016_improving-consistency::b34,unresolved,,no_title_or_author (nothing to search on),cr::10.3410/f.716397954.791803007,10.3410/f.716397954.791803007,-9.052264642117017,0.0018800938600636121,False
Abercrombie_2016_improving-consistency::b35,resolved,10.1016/j.rse.2013.01.012,via=crossref; ratio=1.00; year=2013,cr::10.1016/j.rse.2013.01.012,10.1016/j.rse.2013.01.012,28.483695533579876,0.9999999973358832,True
Abercrombie_2016_improving-consistency::b36,resolved,10.1016/j.rse.2013.07.042,via=crossref; ratio=1.00; year=2014,cr::10.1016/j.rse.2013.07.042,10.1016/j.rse.2013.07.042,27.89873303285872,0.9999999960038248,True
Abercrombie_2016_improving-consistency::b37,resolved,10.1016/j.jag.2014.01.004,via=crossref; ratio=1.00; year=2014,cr::10.1016/j.jag.2014.01.004,10.1016/j.jag.2014.01.004,18.264875308761496,0.9999968251494525,True
Abercrombie_2016_improving-consistency::b38,unresolved,,"best=crossref:0.56:10.31979/etd.8sxr-8wj6; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1080/00401706.1998.10485510,10.1080/00401706.1998.10485510,-9.052264642117017,0.0018800938600636121,False
Abercrombie_2016_improving-consistency::b39,resolved,10.1016/j.rse.2014.06.012,via=crossref; ratio=1.00; year=2014,cr::10.1016/j.rse.2014.06.012,10.1016/j.rse.2014.06.012,26.024263914942576,0.999999985347358,True
Efron_2004_estimation-prediction-error-covariance::b0,unresolved,,"best=crossref:1.00:10.1007/978-1-4612-0919-5_38; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1007/978-1-4612-0919-5_38,10.1007/978-1-4612-0919-5_38,6.466467911489657,0.9888181001006041,False
Efron_2004_estimation-prediction-error-covariance::b1,resolved,10.1080/01621459.1992.10475276,via=crossref; ratio=1.00; year=1992,cr::10.1080/01621459.1992.10475276,10.1080/01621459.1992.10475276,30.65406643736778,0.999999999408157,True
Efron_2004_estimation-prediction-error-covariance::b2,resolved,10.1214/aos/1176343282,via=crossref; ratio=1.00; year=1975,cr::10.1214/aos/1176343282,10.1214/aos/1176343282,24.676786513867864,0.9999999627138926,True
Efron_2004_estimation-prediction-error-covariance::b3,ambiguous,,2 distinct works accepted at crossref,cr::10.2307/2965703,10.2307/2965703,26.48414143592547,0.9999999893468262,False
Efron_2004_estimation-prediction-error-covariance::b4,unresolved,,no_title_or_author (nothing to search on),cr::10.7287/peerj.preprints.2269v2/supp-7,10.7287/peerj.preprints.2269v2/supp-7,-1.3262101098814258,0.28510894328342257,False
Efron_2004_estimation-prediction-error-covariance::b5,unresolved,,no_title_or_author (nothing to search on),cr::10.7287/peerj.preprints.2269v2/supp-7,10.7287/peerj.preprints.2269v2/supp-7,-1.3262101098814258,0.28510894328342257,False
Efron_2004_estimation-prediction-error-covariance::b6,unresolved,,"best=crossref:1.00:10.1214/aos/1176350486; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1214/aos/1176350486,10.1214/aos/1176350486,11.115352140224827,0.9995494428615709,False
Efron_2004_estimation-prediction-error-covariance::b7,unresolved,,"best=crossref:0.79:10.5194/os-2017-16-rc1; skipped=semanticscholar,arxiv (rate-limited)",cr::10.5194/os-2017-16-rc1,10.5194/os-2017-16-rc1,-3.214322111183385,0.09726425569202217,False
Efron_2004_estimation-prediction-error-covariance::b8,unresolved,,"best=crossref:0.55:10.1142/9789812777096_0002; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1515/9781400873173-010,10.1515/9781400873173-010,-9.052264642117017,0.0018800938600636121,False
Efron_2004_estimation-prediction-error-covariance::b9,resolved,10.1198/004017004000000338,via=crossref; ratio=0.90; year=2004,cr::10.1198/004017004000000338,10.1198/004017004000000338,12.863578440266211,0.9998658413221417,True
Efron_2004_estimation-prediction-error-covariance::b10,unresolved,,"best=crossref:0.62:10.3724/sp.j.1001.2008.01212; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1198/016214502753479356,10.1198/016214502753479356,29.33213834248042,0.9999999985203926,False
Efron_2004_estimation-prediction-error-covariance::b11,resolved,10.1214/aos/1176345632,via=crossref; ratio=1.00; year=1981,cr::10.1214/aos/1176345632,10.1214/aos/1176345632,26.566603596117442,0.9999999899386691,True
Efron_2004_estimation-prediction-error-covariance::b12,resolved,10.1111/1467-9868.00191,via=crossref; ratio=1.00; year=1999,cr::10.1111/1467-9868.00191,10.1111/1467-9868.00191,26.67634061152227,0.9999999906755914,True
Efron_2004_estimation-prediction-error-covariance::b13,resolved,10.1080/01621459.1998.10474094,via=crossref; ratio=1.00; year=1998,cr::10.1080/01621459.1998.10474094,10.1080/01621459.1998.10474094,28.77959731945164,0.999999997829909,True
Conley_1999_gmm-estimation-cross-sectional::b0,unresolved,,"best=crossref:0.47:10.1137/1.9780898718980.ch1; skipped=semanticscholar,arxiv (rate-limited)",cr::10.5962/bhl.title.134807,10.5962/bhl.title.134807,-9.052264642117017,0.0018800938600636121,False
Conley_1999_gmm-estimation-cross-sectional::b1,unresolved,,"best=crossref:0.74:10.1093/0198774478.001.0001.002.002; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1016/c2009-0-21869-1,10.1016/c2009-0-21869-1,-9.052264642117017,0.0018800938600636121,False
Conley_1999_gmm-estimation-cross-sectional::b2,resolved,10.2307/2938229,via=crossref; ratio=1.00; year=1991,cr::10.2307/2938229,10.2307/2938229,28.758752403718425,0.9999999977983266,True
Conley_1999_gmm-estimation-cross-sectional::b3,resolved,10.1111/j.1435-5597.1988.tb01155.x,via=crossref; ratio=0.95; year=1988,cr::10.1111/j.1435-5597.1988.tb01155.x,10.1111/j.1435-5597.1988.tb01155.x,25.350201258370987,0.999999976620834,True
Conley_1999_gmm-estimation-cross-sectional::b4,unresolved,,"best=crossref:1.00:10.3386/w3120; skipped=semanticscholar,arxiv (rate-limited)",cr::10.3386/w3120,10.3386/w3120,8.860980772060124,0.9978539197183288,False
Conley_1999_gmm-estimation-cross-sectional::b5,resolved,10.1214/aop/1176993726,via=crossref; ratio=0.94; year=1982,cr::10.1214/aop/1176993726,10.1214/aop/1176993726,18.120193435448925,0.9999964902456221,True
Conley_1999_gmm-estimation-cross-sectional::b6,resolved,10.2307/2938168,via=crossref; ratio=1.00; year=1991,cr::10.2307/2938168,10.2307/2938168,29.34371490443958,0.9999999985322178,True
Conley_1999_gmm-estimation-cross-sectional::b7,resolved,10.2307/1913889,via=crossref; ratio=0.99; year=1973,cr::10.2307/1913889,10.2307/1913889,25.298179740822448,0.9999999757624314,True
Conley_1999_gmm-estimation-cross-sectional::b8,unresolved,,"best=crossref:0.66:10.4337/9781782543190.00009; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1023/a:1015676113101,10.1023/a:1015676113101,3.086429238391416,0.8946693467795521,False
Conley_1999_gmm-estimation-cross-sectional::b9,unresolved,,"best=crossref:0.57:10.37473/dac/10.1038/s41467-021-22086-3; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1515/9780691218632-054,10.1515/9780691218632-054,-7.633160391912068,0.005011960281328341,False
Conley_1999_gmm-estimation-cross-sectional::b10,unresolved,,"best=crossref:1.00:10.1002/9781119115151.ch1; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1002/9781119115151.ch1,10.1002/9781119115151.ch1,-0.9035571039407503,0.3483504148306963,False
Conley_1999_gmm-estimation-cross-sectional::b11,unresolved,,"best=crossref:0.89:10.1007/0-387-21564-6_5; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1007/978-1-4757-2001-3_7,10.1007/978-1-4757-2001-3_7,0.32258951579234085,0.5556687531729968,False
Conley_1999_gmm-estimation-cross-sectional::b12,unresolved,,"best=crossref:1.00:10.1596/1813-9450-1553; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1596/1813-9450-1553,10.1596/1813-9450-1553,-3.22291525510856,0.09674252110788735,False
Conley_1999_gmm-estimation-cross-sectional::b13,unresolved,,"best=crossref:0.65:10.1111/j.1753-0237.2010.00177.x; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1126/science.261.5125.1104.b,10.1126/science.261.5125.1104.b,-7.633160391912068,0.005011960281328341,False
Conley_1999_gmm-estimation-cross-sectional::b14,resolved,10.1525/9780520313880-010,via=crossref; ratio=1.00; year=1956,cr::10.1525/9780520313880-010,10.1525/9780520313880-010,8.818778207193828,0.9977903548463898,True
Conley_1999_gmm-estimation-cross-sectional::b15,unresolved,,"best=crossref:0.51:10.70675/85015a76zbfacz48bez8ba4z4c04b6a77553; skipped=semanticscholar,arxiv (rate-limited)",cr::10.2307/1940529,10.2307/1940529,-10.981176683640463,0.0004944491571191531,False
Conley_1999_gmm-estimation-cross-sectional::b16,unresolved,,"best=crossref:1.00:10.1214/aos/1176325774; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1214/aos/1176325774,10.1214/aos/1176325774,8.695122521543915,0.9975930851014102,False
Conley_1999_gmm-estimation-cross-sectional::b17,resolved,10.1007/bf01199899,via=crossref; ratio=0.95; year=1994,cr::10.1007/bf01199899,10.1007/bf01199899,18.260664050497574,0.9999968158684851,True
Conley_1999_gmm-estimation-cross-sectional::b18,resolved,10.2307/1912775,via=crossref; ratio=1.00; year=1982,cr::10.2307/1912775,10.2307/1912775,25.884283285802283,0.9999999838543956,True
Conley_1999_gmm-estimation-cross-sectional::b19,unresolved,,"best=crossref:0.69:10.1007/978-1-4612-2660-4_4; skipped=semanticscholar,arxiv (rate-limited)",cr::10.21236/ada240453,10.21236/ada240453,-9.562072433435516,0.001321159418621157,False
Conley_1999_gmm-estimation-cross-sectional::b20,unresolved,,"best=crossref:1.00:10.2139/ssrn.5360147; skipped=semanticscholar,arxiv (rate-limited)",cr::10.3386/t0145,10.3386/t0145,5.401549153422827,0.9768890954667213,False
Conley_1999_gmm-estimation-cross-sectional::b21,unresolved,,"best=crossref:1.00:10.2139/ssrn.331100; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1112/blms/5.3.364,10.1112/blms/5.3.364,-2.8324691454641964,0.12310841201195939,False
Conley_1999_gmm-estimation-cross-sectional::b22,unresolved,,"best=crossref:0.55:10.24124/2005/bpgub314; skipped=semanticscholar,arxiv (rate-limited)",cr::10.2172/251320,10.2172/251320,-7.633160391912068,0.005011960281328341,False
Conley_1999_gmm-estimation-cross-sectional::b23,unresolved,,"best=crossref:1.00:10.1111/1468-2354.00027; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1111/1468-2354.00027,10.1111/1468-2354.00027,7.885572161694604,0.995789112681694,False
Conley_1999_gmm-estimation-cross-sectional::b24,unresolved,,no_title_or_author (nothing to search on),cr::10.7287/peerj.preprints.2269v2/supp-7,10.7287/peerj.preprints.2269v2/supp-7,-1.3262101098814258,0.28510894328342257,False
Conley_1999_gmm-estimation-cross-sectional::b25,resolved,10.2307/2109724,via=crossref; ratio=0.98; year=1990,cr::10.2307/2109724,10.2307/2109724,28.10553466288005,0.9999999965374902,True
Conley_1999_gmm-estimation-cross-sectional::b26,unresolved,,"best=crossref:0.72:10.1016/s1573-4412(05)80005-4; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1016/s1573-4412(05)80005-4,10.1016/s1573-4412(05)80005-4,-0.6096548610035041,0.39589941285771535,False
Conley_1999_gmm-estimation-cross-sectional::b27,ambiguous,,2 distinct works accepted at crossref,cr::10.2307/1913610,10.2307/1913610,27.944219132098183,0.9999999961278531,False
Conley_1999_gmm-estimation-cross-sectional::b28,unresolved,,"best=crossref:0.53:10.2307/j.ctv14jx6sm.9; skipped=semanticscholar,arxiv (rate-limited)",cr::10.2307/j.ctv14jx6sm.9,10.2307/j.ctv14jx6sm.9,-6.512250387093251,0.010836409701876206,False
Conley_1999_gmm-estimation-cross-sectional::b29,unresolved,,"best=crossref:0.60:10.21642/gtap.wp34; skipped=semanticscholar,arxiv (rate-limited)",cr::10.21034/dp.75,10.21034/dp.75,-0.28772676611614145,0.4503053592397221,False
Conley_1999_gmm-estimation-cross-sectional::b30,resolved,10.1016/0165-1765(90)90158-w,via=crossref; ratio=0.99; year=1990,cr::10.1016/0165-1765(90)90158-w,10.1016/0165-1765(90)90158-w,28.266147226985545,0.9999999969022824,True
Conley_1999_gmm-estimation-cross-sectional::b31,unresolved,,"best=crossref:0.83:10.2139/ssrn.6463241; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1086/261120,10.1086/261120,29.851109727706703,0.9999999989674274,False
Conley_1999_gmm-estimation-cross-sectional::b32,resolved,10.2307/2951659,via=crossref; ratio=1.00; year=1994,cr::10.2307/2951659,10.2307/2951659,29.34371490443958,0.9999999985322178,True
Conley_1999_gmm-estimation-cross-sectional::b33,resolved,10.2307/1911465,via=crossref; ratio=1.00; year=1984,cr::10.2307/1911465,10.2307/1911465,26.758752403718425,0.9999999911933066,True
Conley_1999_gmm-estimation-cross-sectional::b34,unresolved,,"best=crossref:1.00:10.1016/c2009-0-21869-1; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1016/c2009-0-21869-1,10.1016/c2009-0-21869-1,3.5030790563410745,0.9189488012555083,False
Conley_1999_gmm-estimation-cross-sectional::b35,resolved,10.2307/1912934,via=crossref; ratio=1.00; year=1980,cr::10.2307/1912934,10.2307/1912934,26.34371490443958,0.9999999882577422,True
Conley_1999_gmm-estimation-cross-sectional::b36,resolved,10.1007/978-1-4612-4620-6,via=crossref; ratio=0.88; year=1987,cr::10.1007/978-1-4612-4620-6,10.1007/978-1-4612-4620-6,14.29497681107838,0.9999502536080396,True
Guo_2018_redeveloping-urban-forest-effect::b0,resolved,10.1111/j.1365-2664.2006.01214.x,via=doi; registry=crossref; ratio=1.00,cr::10.1111/j.1365-2664.2006.01214.x,10.1111/j.1365-2664.2006.01214.x,16.223650925677255,0.9999869326128848,True
Guo_2018_redeveloping-urban-forest-effect::b1,unresolved,,"doi_title_contained (ratio 0.78 < 0.85; registry title 'Urban Morphology Drives the Homogenization of Tree Cover in Baltimore,'; contained 8 words, 0.64 of the longer)",cr::10.1007/s10021-013-9718-4,10.1007/s10021-013-9718-4,22.96704747066013,0.9999998780365371,False
Guo_2018_redeveloping-urban-forest-effect::b2,unresolved,,no_title_or_author (nothing to search on),cr::10.3410/f.716397954.791803007,10.3410/f.716397954.791803007,-9.052264642117017,0.0018800938600636121,False
Guo_2018_redeveloping-urban-forest-effect::b3,resolved,10.1080/02697459.2012.733525,via=doi; registry=crossref; ratio=0.99,cr::10.1080/02697459.2012.733525,10.1080/02697459.2012.733525,26.26174901458902,0.9999999875712973,True
Guo_2018_redeveloping-urban-forest-effect::b4,resolved,10.1016/j.ufug.2017.03.030,via=doi; registry=crossref; ratio=0.98,cr::10.1016/j.ufug.2017.03.030,10.1016/j.ufug.2017.03.030,13.365633971746794,0.9999052668192451,True
Guo_2018_redeveloping-urban-forest-effect::b5,unresolved,,"doi_title_contained (ratio 0.82 < 0.85; registry title 'Tending their urban forest: Residents’ motivations for tree planting a'; contained 11 words, 0.70 of the longer)",cr::10.1016/j.ufug.2016.03.008,10.1016/j.ufug.2016.03.008,16.729592283407506,0.9999907979007934,False
Guo_2018_redeveloping-urban-forest-effect::b6,resolved,10.1016/j.ufug.2007.07.003,via=doi; registry=crossref; ratio=0.95,cr::10.1016/j.ufug.2007.07.003,10.1016/j.ufug.2007.07.003,15.14917250242069,0.9999724809957203,True
Guo_2018_redeveloping-urban-forest-effect::b7,resolved,10.1016/j.landurbplan.2016.04.016,via=doi; registry=crossref; ratio=0.99,cr::10.1016/j.landurbplan.2016.04.016,10.1016/j.landurbplan.2016.04.016,25.715466982031923,0.9999999818501484,True
Guo_2018_redeveloping-urban-forest-effect::b8,resolved,10.48044/jauf.1996.041,via=crossref; ratio=1.00; year=1996,cr::10.48044/jauf.1996.041,10.48044/jauf.1996.041,17.428374041044375,0.9999943306381648,True
Guo_2018_redeveloping-urban-forest-effect::b9,unresolved,,"best=crossref:0.50:10.1093/oseo/instance.00297332; skipped=semanticscholar,arxiv (rate-limited)",cr::10.4135/9781452218564.n635,10.4135/9781452218564.n635,-9.052264642117017,0.0018800938600636121,False
Guo_2018_redeveloping-urban-forest-effect::b10,resolved,10.1890/07-0539.1,via=doi; registry=crossref; ratio=1.00,cr::10.1890/07-0539.1,10.1890/07-0539.1,19.947013964800238,0.9999990106498066,True
Guo_2018_redeveloping-urban-forest-effect::b11,resolved,10.2307/177409,via=doi; registry=crossref; ratio=1.00,cr::10.1890/0012-9658(2000)081[3178:cartap]2.0.co;2,10.1890/0012-9658(2000)081[3178:cartap]2.0.co;2,32.579360536211915,0.9999999998441756,False
Guo_2018_redeveloping-urban-forest-effect::b12,resolved,10.48044/jauf.2003.031,via=crossref; ratio=1.00; year=2003,cr::10.48044/jauf.2003.031,10.48044/jauf.2003.031,19.84983780948265,0.9999989417142443,True
Guo_2018_redeveloping-urban-forest-effect::b13,unresolved,,"best=crossref:0.65:10.46927/pasisiguri; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1201/b21179-15,10.1201/b21179-15,-7.633160391912068,0.005011960281328341,False
Guo_2018_redeveloping-urban-forest-effect::b14,unresolved,,"best=crossref:0.45:10.7717/peerj.7093/fig-1; skipped=semanticscholar,arxiv (rate-limited)",cr::10.21275/v5i1.nov152729,10.21275/v5i1.nov152729,-3.2257618400773973,0.09657024183816122,False
Guo_2018_redeveloping-urban-forest-effect::b15,resolved,10.1007/s00267-014-0310-2,via=doi; registry=crossref; ratio=1.00,cr::10.1007/s00267-014-0310-2,10.1007/s00267-014-0310-2,25.06410325558826,0.9999999714928964,True
Guo_2018_redeveloping-urban-forest-effect::b16,resolved,10.1007/s10021-006-0116-z,via=doi; registry=crossref; ratio=1.00,cr::10.1007/s10021-006-0116-z,10.1007/s10021-006-0116-z,24.06410325558826,0.9999999429857945,True
Guo_2018_redeveloping-urban-forest-effect::b17,resolved,10.1007/s10342-017-1042-7,via=doi; registry=crossref; ratio=1.00,cr::10.1007/s10342-017-1042-7,10.1007/s10342-017-1042-7,27.109745921143972,0.9999999930951651,True
Guo_2018_redeveloping-urban-forest-effect::b18,resolved,10.1016/j.ufug.2013.06.002,via=doi; registry=crossref; ratio=0.99,cr::10.1016/j.ufug.2013.06.002,10.1016/j.ufug.2013.06.002,25.680474625631206,0.9999999814045443,True
Guo_2018_redeveloping-urban-forest-effect::b19,resolved,10.1016/j.ufug.2005.11.002,via=doi; registry=crossref; ratio=1.00,cr::10.1016/j.ufug.2005.11.002,10.1016/j.ufug.2005.11.002,24.091378110801116,0.9999999440535509,True
Guo_2018_redeveloping-urban-forest-effect::b20,resolved,10.1080/2150704x.2013.852704,via=doi; registry=crossref; ratio=0.98,cr::10.1080/2150704x.2013.852704,10.1080/2150704x.2013.852704,19.187307631307462,0.9999983248868828,True
Guo_2018_redeveloping-urban-forest-effect::b21,unresolved,,"best=crossref:0.64:10.1016/b978-0-12-802121-7.00012-1; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1007/978-1-4614-7138-7,10.1007/978-1-4614-7138-7,19.094119734381568,0.9999982131156585,False
Guo_2018_redeveloping-urban-forest-effect::b22,resolved,10.1017/s0376892998000198,via=doi; registry=crossref; ratio=1.00,cr::10.1017/s0376892998000198,10.1017/s0376892998000198,27.595172748314212,0.9999999950679751,True
Guo_2018_redeveloping-urban-forest-effect::b23,unresolved,,"doi_title_contained (ratio 0.84 < 0.85; registry title 'Drivers of diversity and tree cover in gardens, parks and streetscapes'; contained 15 words, 0.73 of the longer)",cr::10.1016/j.ufug.2012.03.005,10.1016/j.ufug.2012.03.005,19.445799317406916,0.9999985996696305,False
Guo_2018_redeveloping-urban-forest-effect::b24,resolved,10.1016/j.landurbplan.2012.05.015,via=doi; registry=crossref; ratio=1.00,cr::10.1016/j.landurbplan.2012.05.015,10.1016/j.landurbplan.2012.05.015,28.595172748314212,0.9999999975339875,True
Guo_2018_redeveloping-urban-forest-effect::b25,resolved,10.1016/j.geoforum.2013.04.018,via=doi; registry=crossref; ratio=1.00,cr::10.1016/j.geoforum.2013.04.018,10.1016/j.geoforum.2013.04.018,27.33213834248042,0.99999999408157,True
